ProductID,Source,SourceCity,Airline,Dcity,Acity,Dport,Aport,Days,Class,Subclass,SaleEffectDate,SaleExpiryDate,RouteEffectDate,RouteExpiryDate,ProductType,TicketType,InventoryType,TicketInventory,SaledTicketNum,Printprice,Saleprice,Setprice,ReturnPrice,Advreserve,MaxAdvanceDays,ProductTypeName,PolicySource,PolicyStatus,BatchNo,PolicyCode,PayType,PayCardType,IDCardType,PassengerLimitRemarks,ProvideTravelList,ChangeCode,ApplyChild,IsBooking,NeedCreatePNR,NeedChangePNR,NeedProvideInvoice,NeedPata,NeedConfirm,AutoTicketed,AllowPayDirectly,TicketSpeed,MinPassengerNum,MinPassengerAge,MaxPassengerAge,NeedProvideFrequentFlyerScore,ApplyFlag,OfficeNo,PolicyRemarks,SubClassNote,WorkTimeLimitID,DepartTimeLimitRemark,RcID,SupplierPolicyID,RuleCanSale,RuleDetail,IsSecurity,SecuritySuppliers,DataChange_CreateTime,DataChange_LastTime,VipCode,MaxPassengerNum,PassengerAgeLimitRemarks,IsCompositionPrice,CompositionPriceRemark,VouchersType,PataVerifyPriceOption,DateCanSale,PataPriceValue,SaleTimeLimitRemark,PataCode,DownFloatOption,DownFloatValue
2684193280,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-03 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:15.567,2014-10-27 10:40:15.740,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684193281,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-16 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:15.567,2014-10-27 10:40:15.740,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684193282,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-14 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:15.567,2014-10-27 10:40:15.740,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684193283,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-15 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:15.567,2014-10-27 10:40:15.740,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684193284,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-04 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:15.567,2014-10-27 10:40:15.740,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684193285,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-06 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:15.567,2014-10-27 10:40:15.740,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684193286,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-05 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:15.567,2014-10-27 10:40:15.740,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684193287,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-08 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:15.567,2014-10-27 10:40:15.740,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684193288,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-07 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:15.567,2014-10-27 10:40:15.740,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684193289,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-11 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:15.567,2014-10-27 10:40:15.740,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684193290,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-09 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:15.567,2014-10-27 10:40:15.740,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684193291,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-13 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:15.567,2014-10-27 10:40:15.740,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684193292,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-17 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:15.567,2014-10-27 10:40:15.740,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684193293,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-10 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:15.567,2014-10-27 10:40:15.740,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684194279,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-04 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:51.320,2014-10-27 10:40:51.560,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684194280,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-08 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:51.320,2014-10-27 10:40:51.560,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684194281,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-03 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:51.320,2014-10-27 10:40:51.560,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684194282,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-13 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:51.320,2014-10-27 10:40:51.560,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684194283,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-10 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:51.320,2014-10-27 10:40:51.560,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684194284,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-11 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:51.320,2014-10-27 10:40:51.560,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684194285,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-17 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:51.320,2014-10-27 10:40:51.560,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684194286,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-14 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:51.320,2014-10-27 10:40:51.560,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684194287,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-05 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:51.320,2014-10-27 10:40:51.560,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684194288,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-16 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:51.320,2014-10-27 10:40:51.560,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684194289,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-09 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:51.320,2014-10-27 10:40:51.560,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684194290,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-07 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:51.320,2014-10-27 10:40:51.560,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684194291,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-15 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:51.320,2014-10-27 10:40:51.560,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684194292,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-06 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,123400,0,20050,300,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:40:51.320,2014-10-27 10:40:51.560,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684201277,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-07 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.603,2014-10-27 10:41:19.820,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684201278,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-16 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.603,2014-10-27 10:41:19.820,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684201279,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-03 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.603,2014-10-27 10:41:19.820,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684201280,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-04 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.603,2014-10-27 10:41:19.820,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684201281,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-05 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.603,2014-10-27 10:41:19.820,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684201282,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-06 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.603,2014-10-27 10:41:19.820,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684201283,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-17 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.603,2014-10-27 10:41:19.820,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684201284,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-15 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.603,2014-10-27 10:41:19.820,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684201285,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-14 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.603,2014-10-27 10:41:19.820,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684201286,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-13 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.603,2014-10-27 10:41:19.820,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684201287,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-08 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.603,2014-10-27 10:41:19.820,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684201288,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-10 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.603,2014-10-27 10:41:19.820,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684201289,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-11 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.603,2014-10-27 10:41:19.820,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684201290,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-09 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.603,2014-10-27 10:41:19.820,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684202277,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-06 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.637,2014-10-27 10:41:19.930,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684202278,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-10 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.637,2014-10-27 10:41:19.930,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684202279,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-09 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.637,2014-10-27 10:41:19.930,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684202280,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-04 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.637,2014-10-27 10:41:19.930,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
2684202281,675,2,G5,AEB,CKG,AEB,CKG,127,Y,+,2014-05-15 00:00:00.000,2014-12-31 00:00:00.000,2014-07-05 00:00:00.000,2014-12-31 00:00:00.000,2,1,2,1,0,8800,0,20050,0,15,30,9,3,0,NULL,G5MS,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,0,0,ctu446,,,0,,5434,0,1,2686-2686,0,NULL,2014-10-27 10:41:19.637,2014-10-27 10:41:19.930,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0
